ID;CATEGORY;SUB CATEGORY;PRODUCT NAME;PRICE;STOCK;IMAGE URL
2205;Snacks & Branded Foods;Ready to Cook & Eat;Lijjat Garlic Papad 200 g;54;44;https://www.jiomart.com/images/product/150x150/490003835/lijjat-garlic-papad-200-g-0-20210414.jpg
2206;Snacks & Branded Foods;Ready to Cook & Eat;MTR 3 Minute Breakfast Instant Khatta Meetha Poha Mix 60 g;12,5;41;https://www.jiomart.com/images/product/150x150/491179469/mtr-3-minute-breakfast-instant-khatta-meetha-poha-mix-60-g-0-20201125.jpg
2207;Snacks & Branded Foods;Ready to Cook & Eat;Weikfield Baking Soda 100 g;27,9;33;https://www.jiomart.com/images/product/150x150/491539426/weikfield-baking-soda-100-g-0-20210201.jpg
2208;Snacks & Branded Foods;Ready to Cook & Eat;MTR Instant Vada Mix 500 g;175,5;50;https://www.jiomart.com/images/product/150x150/490009576/mtr-instant-vada-mix-500-g-0-20210129.jpg
2209;Snacks & Branded Foods;Ready to Cook & Eat;Brown & Polson Vanilla Custard Powder 100 g;32,55;43;https://www.jiomart.com/images/product/150x150/490006850/brown-polson-vanilla-custard-powder-100-g-0-20210129.jpg
2210;Snacks & Branded Foods;Ready to Cook & Eat;Ambika No.4 Appalam 180 g;90;43;https://www.jiomart.com/images/product/150x150/490007216/ambika-no-4-appalam-180-g-0-20200825.jpg
2211;Snacks & Branded Foods;Ready to Cook & Eat;Ching's Secret Hot & Sour Instant Soup 15 g;9,3;29;https://www.jiomart.com/images/product/150x150/490993680/ching-s-secret-hot-sour-instant-soup-15-g-0-20201125.jpg
2212;Snacks & Branded Foods;Ready to Cook & Eat;Ching's Secret Sweet Corn Veg Instant Soup 15 g;9,3;48;https://www.jiomart.com/images/product/150x150/490993681/ching-s-secret-sweet-corn-veg-instant-soup-15-g-0-20200718.jpg
2213;Snacks & Branded Foods;Ready to Cook & Eat;Ching's Secret Mix Vegetable Instant Soup 15 g;9,3;49;https://www.jiomart.com/images/product/150x150/490993682/ching-s-secret-mix-vegetable-instant-soup-15-g-0-20200718.jpg
2214;Snacks & Branded Foods;Ready to Cook & Eat;Ambika No.5 Appalam 150 g;76,5;30;https://www.jiomart.com/images/product/150x150/490007217/ambika-no-5-appalam-150-g-0-20200825.jpg
2215;Snacks & Branded Foods;Ready to Cook & Eat;Ching's Secret Manchow Instant Soup 15 g;9,3;44;https://www.jiomart.com/images/product/150x150/490993684/ching-s-secret-manchow-instant-soup-15-g-0-20200718.jpg
2216;Snacks & Branded Foods;Ready to Cook & Eat;Knorr Manchow Veg Instant Cup-a-Soup 12 g;9,3;43;https://www.jiomart.com/images/product/150x150/491186687/knorr-manchow-veg-instant-cup-a-soup-12-g-0-20210511.jpg
2217;Snacks & Branded Foods;Ready to Cook & Eat;Mother's Recipe Udad Papad 200 g;59;39;https://www.jiomart.com/images/product/150x150/490478011/mother-s-recipe-udad-papad-200-g-0-20201120.jpg
2218;Snacks & Branded Foods;Ready to Cook & Eat;Weikfield Vanilla Custard Powder 500 g;132;47;https://www.jiomart.com/images/product/150x150/490064677/weikfield-vanilla-custard-powder-500-g-0-20210415.jpg
2219;Snacks & Branded Foods;Ready to Cook & Eat;Weikfield Double Action Baking Powder 100 g;27,9;27;https://www.jiomart.com/images/product/150x150/490064673/weikfield-double-action-baking-powder-100-g-0-20210415.jpg
2220;Snacks & Branded Foods;Ready to Cook & Eat;Brown & Polson Corn Flour 100 g;23,25;27;https://www.jiomart.com/images/product/150x150/490006848/brown-polson-corn-flour-100-g-0-20210127.jpg
2221;Snacks & Branded Foods;Ready to Cook & Eat;Ambika No.3 Appalam 225 g;86,49;31;https://www.jiomart.com/images/product/150x150/490007215/ambika-no-3-appalam-225-g-0-20210301.jpg
2222;Snacks & Branded Foods;Ready to Cook & Eat;Weikfield Rose Falooda Mix 200 g (Pouch);40;30;https://www.jiomart.com/images/product/150x150/491209059/weikfield-rose-falooda-mix-200-g-pouch-0-20210201.jpg
2223;Snacks & Branded Foods;Ready to Cook & Eat;Gits Kalakand Mix 200 g;102,3;48;https://www.jiomart.com/images/product/150x150/590052544/gits-kalakand-mix-200-g-0-20210201.jpg
2224;Snacks & Branded Foods;Ready to Cook & Eat;MTR Instant Vermicelli Upma Mix 170 g;55,8;40;https://www.jiomart.com/images/product/150x150/491215831/mtr-instant-vermicelli-upma-mix-170-g-0-20210312.jpg
2225;Snacks & Branded Foods;Ready to Cook & Eat;Knorr Chinese Manchurian Mix 55 g;46,5;33;https://www.jiomart.com/images/product/150x150/490008759/knorr-chinese-manchurian-mix-55-g-0-20210303.jpg
2226;Snacks & Branded Foods;Ready to Cook & Eat;MTR Ready To Eat Dal Makhani 300 g;102,3;41;https://www.jiomart.com/images/product/150x150/490009044/mtr-ready-to-eat-dal-makhani-300-g-0-20201118.jpg
2227;Snacks & Branded Foods;Ready to Cook & Eat;Popular Dinner Special Appalam 220 g;111,6;45;https://www.jiomart.com/images/product/150x150/490012575/popular-dinner-special-appalam-220-g-0-20210201.jpg
2228;Snacks & Branded Foods;Ready to Cook & Eat;Knorr Mixed Vegetable Instant Cup-a-Soup 11 g;9,3;48;https://www.jiomart.com/images/product/150x150/490921889/knorr-mixed-vegetable-instant-cup-a-soup-11-g-0-20210511.jpg
2229;Snacks & Branded Foods;Ready to Cook & Eat;Ganesh Punjabi Masala Papad 180 g;72;35;https://www.jiomart.com/images/product/150x150/490009128/ganesh-punjabi-masala-papad-180-g-0-20201017.jpg
2230;Snacks & Branded Foods;Ready to Cook & Eat;Ambika No.2 Appalam 285 g;91,14;44;https://www.jiomart.com/images/product/150x150/490007214/ambika-no-2-appalam-285-g-0-20210416.jpg
2231;Snacks & Branded Foods;Ready to Cook & Eat;MTR 3 Minute Breakfast Instant Poha Mix 60 g;12,5;47;https://www.jiomart.com/images/product/150x150/491179467/mtr-3-minute-breakfast-instant-poha-mix-60-g-0-20201125.jpg
2232;Snacks & Branded Foods;Ready to Cook & Eat;Ambika No.1 Appalam 325 g;158,1;42;https://www.jiomart.com/images/product/150x150/490007213/ambika-no-1-appalam-325-g-0-20201112.jpg
2233;Snacks & Branded Foods;Ready to Cook & Eat;MTR 3 Minute Breakfast Instant Vegetable Upma Mix 60 g;12,5;41;https://www.jiomart.com/images/product/150x150/491335027/mtr-3-minute-breakfast-instant-vegetable-upma-mix-60-g-0-20201125.jpg
2234;Snacks & Branded Foods;Ready to Cook & Eat;Fortune Super Food Punjabi Khichdi 200 g;39;38;https://www.jiomart.com/images/product/150x150/590108588/fortune-super-food-punjabi-khichdi-200-g-0-20210330.jpg
2235;Snacks & Branded Foods;Ready to Cook & Eat;Fortune Super Food Gujarati Khichdi 200 g;39;42;https://www.jiomart.com/images/product/150x150/590108589/fortune-super-food-gujarati-khichdi-200-g-0-20210520.jpg
2236;Snacks & Branded Foods;Ready to Cook & Eat;Fortune Super Food Bengali Bhog Khichuri 200 g;39;29;https://www.jiomart.com/images/product/150x150/590108590/fortune-super-food-bengali-bhog-khichuri-200-g-0-20210330.jpg
2237;Snacks & Branded Foods;Ready to Cook & Eat;MTR Rava Instant Idli Mix 1 kg;169;38;https://www.jiomart.com/images/product/150x150/490009574/mtr-rava-instant-idli-mix-1-kg-0-20210129.jpg
2238;Snacks & Branded Foods;Ready to Cook & Eat;Ching's Secret New Tomato Instant Soup With Croutons 16 g;9,3;32;https://www.jiomart.com/images/product/150x150/490993683/ching-s-secret-new-tomato-instant-soup-with-croutons-16-g-0-20210129.jpg
2239;Snacks & Branded Foods;Ready to Cook & Eat;Gits Jilebi Mix With Jilebi Maker 100 g;69,75;33;https://www.jiomart.com/images/product/150x150/490001903/gits-jilebi-mix-with-jilebi-maker-100-g-0-20210129.jpg
2240;Snacks & Branded Foods;Ready to Cook & Eat;MTR Ready To Eat Chana Masala 300 g;102,3;44;https://www.jiomart.com/images/product/150x150/490009188/mtr-ready-to-eat-chana-masala-300-g-0-20210129.jpg
2241;Snacks & Branded Foods;Ready to Cook & Eat;Weikfield Cornflour 500 g;74,4;28;https://www.jiomart.com/images/product/150x150/490009183/weikfield-cornflour-500-g-0-20200902.jpg
2242;Snacks & Branded Foods;Ready to Cook & Eat;MTR Ready To Eat Paneer Makhani 300 g;125,55;42;https://www.jiomart.com/images/product/150x150/490008976/mtr-ready-to-eat-paneer-makhani-300-g-0-20210129.jpg
2243;Snacks & Branded Foods;Ready to Cook & Eat;Fruitoman's Cocoa Powder (Low Fat) 50 g;46,5;36;https://www.jiomart.com/images/product/150x150/490440265/fruitoman-s-cocoa-powder-low-fat-50-g-0-20210312.jpg
2244;Snacks & Branded Foods;Ready to Cook & Eat;MTR Ready To Eat Palak Paneer 300 g;125,55;38;https://www.jiomart.com/images/product/150x150/490008977/mtr-ready-to-eat-palak-paneer-300-g-0-20210311.jpg
2245;Snacks & Branded Foods;Ready to Cook & Eat;Weikfield Mango Veg Jelly Crystals 90 g;41,85;34;https://www.jiomart.com/images/product/150x150/490064691/weikfield-mango-veg-jelly-crystals-90-g-0-20201118.jpg
2246;Snacks & Branded Foods;Ready to Cook & Eat;Lijjat Mini Udad Papad 200 g;55,8;49;https://www.jiomart.com/images/product/150x150/490694668/lijjat-mini-udad-papad-200-g-0-20210106.jpg
2247;Snacks & Branded Foods;Ready to Cook & Eat;MTR Instant Vada Mix 200 g;97,65;50;https://www.jiomart.com/images/product/150x150/490008966/mtr-instant-vada-mix-200-g-0-20201029.jpg
2248;Snacks & Branded Foods;Ready to Cook & Eat;Mother's Recipe Garlic Green Chilli Papad 200 g;59;44;https://www.jiomart.com/images/product/150x150/490094050/mother-s-recipe-garlic-green-chilli-papad-200-g-0-20210405.jpg
2249;Snacks & Branded Foods;Ready to Cook & Eat;Gits Rabdi Mix 100 g;74,4;33;https://www.jiomart.com/images/product/150x150/490290932/gits-rabdi-mix-100-g-0-20200718.jpg
2250;Snacks & Branded Foods;Ready to Cook & Eat;Fancy Bites Pani Puri Corn Fryums 150 g;58,5;32;https://www.jiomart.com/images/product/150x150/491168159/fancy-bites-pani-puri-flavoured-corn-fryums-150-g-0-20201217.jpg
2251;Snacks & Branded Foods;Ready to Cook & Eat;Maggi Vegetarian Magic Cubes 40 g;32,55;26;https://www.jiomart.com/images/product/150x150/490008993/maggi-vegetarian-magic-cubes-40-g-0-20200928.jpg
2252;Snacks & Branded Foods;Ready to Cook & Eat;MTR Ready To Eat Vegetable Pulao 250 g;106,95;43;https://www.jiomart.com/images/product/150x150/490094051/mtr-ready-to-eat-vegetable-pulao-250-g-0-20201118.jpg
2253;Snacks & Branded Foods;Ready to Cook & Eat;MTR Ready To Eat Mutter Paneer 300 g;125,55;47;https://www.jiomart.com/images/product/150x150/490009554/mtr-ready-to-eat-mutter-paneer-300-g-0-20200718.jpg
2254;Snacks & Branded Foods;Ready to Cook & Eat;Fruitoman's Corn Flour 100 g;22,32;35;https://www.jiomart.com/images/product/150x150/490440266/fruitoman-s-corn-flour-100-g-0-20210312.jpg
2255;Snacks & Branded Foods;Ready to Cook & Eat;Frylo Premium Wavy Chips Fryums 225 g;49,5;25;https://www.jiomart.com/images/product/150x150/491410043/frylo-premium-wavy-chips-fryums-225-g-0-20200729.jpg
2256;Snacks & Branded Foods;Ready to Cook & Eat;MTR Ready To Eat Sambar Rice 300 g;92,07;42;https://www.jiomart.com/images/product/150x150/490009121/mtr-ready-to-eat-sambar-rice-300-g-0-20201118.jpg
2257;Snacks & Branded Foods;Ready to Cook & Eat;MTR Instant Rava Idli Mix 200 g;65,1;34;https://www.jiomart.com/images/product/150x150/490009575/mtr-instant-rava-idli-mix-200-g-0-20210415.jpg
2258;Snacks & Branded Foods;Ready to Cook & Eat;MTR Instant Multigrain Dosa Mix 500 g;144,15;37;https://www.jiomart.com/images/product/150x150/490985542/mtr-instant-multigrain-dosa-mix-500-g-0-20200902.jpg
2259;Snacks & Branded Foods;Ready to Cook & Eat;JJ Potato Sev Fryums 200 g;30;31;https://www.jiomart.com/images/product/150x150/491321337/jj-potato-sev-fryums-200-g-0-20210226.jpg
2260;Snacks & Branded Foods;Ready to Cook & Eat;Blue Bird Orange Veg Jelly Crystals 100 g;46,5;43;https://www.jiomart.com/images/product/150x150/490096395/blue-bird-orange-veg-jelly-crystals-100-g-0-20210129.jpg
2261;Snacks & Branded Foods;Ready to Cook & Eat;MTR Ready To Eat Alu Muttar 300 g;102,3;38;https://www.jiomart.com/images/product/150x150/490009189/mtr-ready-to-eat-alu-muttar-300-g-0-20210129.jpg
2262;Snacks & Branded Foods;Ready to Cook & Eat;Del Monte California Premium Pitted Prunes 340 g;367,35;34;https://www.jiomart.com/images/product/150x150/490160356/del-monte-california-premium-pitted-prunes-340-g-0-20200917.jpg
2263;Snacks & Branded Foods;Ready to Cook & Eat;Ganesh Surti Special Udad Papad 250 g;77,05;30;https://www.jiomart.com/images/product/150x150/490009790/ganesh-surti-special-udad-papad-250-g-0-20200806.jpg
2264;Snacks & Branded Foods;Ready to Cook & Eat;Tata Sampann Moong Dal Chilla Mix 180 g;65,1;28;https://www.jiomart.com/images/product/150x150/491458229/tata-sampann-moong-dal-chilla-mix-180-g-0-20201130.jpg
2265;Snacks & Branded Foods;Ready to Cook & Eat;Mother's Recipe Instant Poha Mix 180 g;51,15;35;https://www.jiomart.com/images/product/150x150/491004373/mother-s-recipe-instant-poha-mix-180-g-0-20200902.jpg
2266;Snacks & Branded Foods;Ready to Cook & Eat;JJ Cheese Chips Fryums 200 g;40;40;https://www.jiomart.com/images/product/150x150/491321352/jj-cheese-chips-fryums-200-g-0-20210118.jpg
2267;Snacks & Branded Foods;Ready to Cook & Eat;Blue Bird Cocoa 50 g;58,59;31;https://www.jiomart.com/images/product/150x150/490008771/blue-bird-cocoa-50-g-0-20210331.jpg
2268;Snacks & Branded Foods;Ready to Cook & Eat;Weikfield Veg Orange Jelly Crystals 90 g;41,85;43;https://www.jiomart.com/images/product/150x150/490064689/weikfield-veg-orange-jelly-crystals-90-g-0-20200902.jpg
2269;Snacks & Branded Foods;Ready to Cook & Eat;Blue Bird Instant Vanilla Pudding With Caramel Topping 100 g;46,5;34;https://www.jiomart.com/images/product/150x150/490008779/blue-bird-instant-vanilla-pudding-with-caramel-topping-100-g-0-20210416.jpg
2270;Snacks & Branded Foods;Ready to Cook & Eat;MTR Rice Idli Ready Mix 200 g;69,75;28;https://www.jiomart.com/images/product/150x150/490081393/mtr-rice-idli-ready-mix-200-g-0-20210402.jpg
2271;Snacks & Branded Foods;Ready to Cook & Eat;JJ Tomato Ring Fryums 200 g;30;26;https://www.jiomart.com/images/product/150x150/491321346/jj-tomato-ring-fryums-200-g-0-20200806.jpg
2272;Snacks & Branded Foods;Ready to Cook & Eat;Tata Sampann Multi Dal Chilla Mix 180 g;65,1;33;https://www.jiomart.com/images/product/150x150/491458231/tata-sampann-multi-dal-chilla-mix-180-g-0-20201130.jpg
2273;Snacks & Branded Foods;Ready to Cook & Eat;Natural's Bite Aaloo Mirch Papad 100 g;45;47;https://www.jiomart.com/images/product/150x150/491209066/natural-s-bite-aaloo-mirch-papad-100-g-0-20210201.jpg
2274;Snacks & Branded Foods;Ready to Cook & Eat;JJ Butter Onion Chips Fryums 200 g;40;32;https://www.jiomart.com/images/product/150x150/491321350/jj-butter-onion-chips-fryums-200-g-0-20210405.jpg
2275;Snacks & Branded Foods;Ready to Cook & Eat;JJ Rice Chips Fryums 200 g;30;36;https://www.jiomart.com/images/product/150x150/491321343/jj-rice-chips-fryums-200-g-0-20210414.jpg
2276;Snacks & Branded Foods;Ready to Cook & Eat;Fruitoman's Vanilla Ice Cream Powder 100 g;29,76;45;https://www.jiomart.com/images/product/150x150/490440268/fruitoman-s-vanilla-ice-cream-powder-100-g-0-20210312.jpg
2277;Snacks & Branded Foods;Ready to Cook & Eat;Natural's Bite Finger Chips Potato Papad 100 g;45;47;https://www.jiomart.com/images/product/150x150/491209063/natural-s-bite-finger-chips-potato-papad-100-g-0-20210415.jpg
2278;Snacks & Branded Foods;Ready to Cook & Eat;Arohi Poha Papad 200 g;50;28;https://www.jiomart.com/images/product/150x150/491316590/arohi-poha-papad-200-g-0-20201217.jpg
2279;Snacks & Branded Foods;Ready to Cook & Eat;Natural's Bite Jeera Patti Papad 100 g;45;40;https://www.jiomart.com/images/product/150x150/491209064/natural-s-bite-jeera-patti-papad-100-g-0-20210201.jpg
2280;Snacks & Branded Foods;Ready to Cook & Eat;MTR Ready To Eat Pav Bhaji 300 g;102,3;36;https://www.jiomart.com/images/product/150x150/490009109/mtr-ready-to-eat-pav-bhaji-300-g-0-20201217.jpg
2281;Snacks & Branded Foods;Ready to Cook & Eat;MTR Ready To Eat Jeera Rice 250 g;92,07;48;https://www.jiomart.com/images/product/150x150/490009124/mtr-ready-to-eat-jeera-rice-250-g-0-20200718.jpg
2282;Snacks & Branded Foods;Ready to Cook & Eat;Weikfield Mango Custard Powder 75 g;32;41;https://www.jiomart.com/images/product/150x150/491043805/weikfield-mango-custard-powder-75-g-0-20210415.jpg
2283;Snacks & Branded Foods;Ready to Cook & Eat;Natural's Bite Triangle Papad 100 g;45;49;https://www.jiomart.com/images/product/150x150/491209067/natural-s-bite-triangle-papad-100-g-0-20210201.jpg
2284;Snacks & Branded Foods;Ready to Cook & Eat;Fruitoman's Strawberry Jelly Crystal 90 g;39,06;38;https://www.jiomart.com/images/product/150x150/490440295/fruitoman-s-strawberry-jelly-crystal-90-g-0-20210312.jpg
2285;Snacks & Branded Foods;Ready to Cook & Eat;Gits Ready Meals Pau Bhaji 300 g;102,3;41;https://www.jiomart.com/images/product/150x150/490290942/gits-ready-meals-pau-bhaji-300-g-0-20200902.jpg
2286;Snacks & Branded Foods;Ready to Cook & Eat;Fruitoman's Vanilla Caramel Pudding Mix 100 g;34,41;50;https://www.jiomart.com/images/product/150x150/490440269/fruitoman-s-vanilla-caramel-pudding-mix-100-g-0-20210312.jpg
2287;Snacks & Branded Foods;Ready to Cook & Eat;Rex Baking Powder 100 g;27,9;35;https://www.jiomart.com/images/product/150x150/490006851/rex-baking-powder-100-g-0-20201017.jpg
2288;Snacks & Branded Foods;Ready to Cook & Eat;Del Monte Pitted Green Olives 450 g;213,9;40;https://www.jiomart.com/images/product/150x150/490563328/del-monte-pitted-green-olives-450-g-0-20201017.jpg
2289;Snacks & Branded Foods;Ready to Cook & Eat;Sams Baked Beans With Rich Tomato Sauce 415 g;93;44;https://www.jiomart.com/images/product/150x150/491320911/sams-baked-beans-with-rich-tomato-sauce-415-g-0-20210226.jpg
2290;Snacks & Branded Foods;Ready to Cook & Eat;Blue Bird Badam Pista Instant China Grass 100 g;46,5;32;https://www.jiomart.com/images/product/150x150/490093758/blue-bird-badam-pista-instant-china-grass-100-g-0-20210129.jpg
2291;Snacks & Branded Foods;Ready to Cook & Eat;Natural's Bite Potato Oysters Papad 100 g;45;28;https://www.jiomart.com/images/product/150x150/491209065/natural-s-bite-potato-oysters-papad-100-g-0-20210405.jpg
2292;Snacks & Branded Foods;Ready to Cook & Eat;Kohinoor Xpress Eats Rajma Masala 300 g;85,5;27;https://www.jiomart.com/images/product/150x150/590052553/kohinoor-xpress-eats-rajma-masala-300-g-0-20201022.jpg
2293;Snacks & Branded Foods;Ready to Cook & Eat;Kohinoor Xpress Eats Dal Tadka 300 g;85,5;43;https://www.jiomart.com/images/product/150x150/590052552/kohinoor-xpress-eats-dal-tadka-300-g-0-20210325.jpg
2294;Snacks & Branded Foods;Ready to Cook & Eat;Kohinoor Xpress Eats Zaffrani Rice 250 g;76,5;41;https://www.jiomart.com/images/product/150x150/590052555/kohinoor-xpress-eats-zaffrani-rice-250-g-0-20210421.jpg
2295;Snacks & Branded Foods;Ready to Cook & Eat;Gits Vermicelli Kheer Mix 100 g;55,8;36;https://www.jiomart.com/images/product/150x150/490001906/gits-vermicelli-kheer-mix-100-g-0-20200718.jpg
2296;Snacks & Branded Foods;Ready to Cook & Eat;Shreenathji Sago Kurdai Fryums 200 g (Buy 1 Get 1 Free);111,6;47;https://www.jiomart.com/images/product/150x150/590052587/shreenathji-sago-kurdai-fryums-200-g-buy-1-get-1-free-0-20210209.jpg
2297;Snacks & Branded Foods;Ready to Cook & Eat;Shreenathji Plain Potato Papad 200 g (Buy 1 Get 1);111,6;47;https://www.jiomart.com/images/product/150x150/590052583/shreenathji-plain-potato-papad-200-g-buy-1-get-1-0-20210226.jpg
2298;Snacks & Branded Foods;Ready to Cook & Eat;Blue Bird Vanilla Instant China Grass 100 g;46,5;29;https://www.jiomart.com/images/product/150x150/490009166/blue-bird-vanilla-instant-china-grass-100-g-0-20200831.jpg
2299;Snacks & Branded Foods;Ready to Cook & Eat;Shreenathji Sabudana Potato Jilabi Fryums 200 g (Buy 1 Get 1);111,6;26;https://www.jiomart.com/images/product/150x150/590052585/shreenathji-sabudana-potato-jilabi-fryums-200-g-buy-1-get-1-0-20210226.jpg
2300;Snacks & Branded Foods;Ready to Cook & Eat;Weikfield Freeze Vanilla Icecream Mix Powder 100 g;40;32;https://www.jiomart.com/images/product/150x150/590052601/weikfield-freeze-vanilla-icecream-mix-powder-100-g-0-20210324.jpg
2301;Snacks & Branded Foods;Ready to Cook & Eat;Gits Rice Idli Mix 500 g;111,6;43;https://www.jiomart.com/images/product/150x150/490001902/gits-rice-idli-mix-500-g-0-20210129.jpg
2302;Snacks & Branded Foods;Ready to Cook & Eat;Blue Bird Chocolate Instant China Grass 100 g;46,5;32;https://www.jiomart.com/images/product/150x150/590052562/blue-bird-chocolate-instant-china-grass-100-g-0-20201022.jpg
2303;Snacks & Branded Foods;Ready to Cook & Eat;Shreenathji Nalli Fryums 200 g;60,45;42;https://www.jiomart.com/images/product/150x150/590052582/shreenathji-nalli-fryums-200-g-0-20210226.jpg
2304;Snacks & Branded Foods;Ready to Cook & Eat;Natural's Bite Tapiyoka Papad 100 g;45;33;https://www.jiomart.com/images/product/150x150/491209068/natural-s-bite-tapiyoka-papad-100-g-0-20210415.jpg
2305;Snacks & Branded Foods;Ready to Cook & Eat;Blue Bird Test-Mi-Nov MSG 25 g;23,25;29;https://www.jiomart.com/images/product/150x150/490005696/blue-bird-test-mi-nov-msg-25-g-0-20210311.jpg
2306;Snacks & Branded Foods;Ready to Cook & Eat;Weikfield Freeze Chocolate Icecream Mix Powder 100 g;40;34;https://www.jiomart.com/images/product/150x150/590052600/weikfield-freeze-chocolate-icecream-mix-powder-100-g-0-20201022.jpg
2307;Snacks & Branded Foods;Ready to Cook & Eat;Gits Sambhar Mix 100 g;60,45;42;https://www.jiomart.com/images/product/150x150/490001909/gits-sambhar-mix-100-g-0-20210129.jpg
2308;Snacks & Branded Foods;Ready to Cook & Eat;Mother's Recipe Instant Upma Mix 80 g;18,6;41;https://www.jiomart.com/images/product/150x150/491348848/mother-s-recipe-instant-upma-mix-80-g-0-20210416.jpg
2309;Snacks & Branded Foods;Ready to Cook & Eat;Blue Bird Corn Flour 100 g;26,04;47;https://www.jiomart.com/images/product/150x150/490005695/blue-bird-corn-flour-100-g-0-20210414.jpg
2310;Snacks & Branded Foods;Ready to Cook & Eat;Mother's Recipe Instant Poha Mix 70 g;46,5;41;https://www.jiomart.com/images/product/150x150/590052534/mother-s-recipe-instant-poha-mix-70-g-0-20210115.jpg
2311;Snacks & Branded Foods;Ready to Cook & Eat;Shiv Shakti's Dil Fryums 200 g;16;44;https://www.jiomart.com/images/product/150x150/490009336/shiv-shakti-s-dil-fryums-200-g-0-20210301.jpg
2312;Snacks & Branded Foods;Ready to Cook & Eat;Shiv Shakti's Bulbul Fryums 200 g;16;37;https://www.jiomart.com/images/product/150x150/590052580/shiv-shakti-s-bulbul-fryums-200-g-0-20201022.jpg
2313;Snacks & Branded Foods;Ready to Cook & Eat;Veeba Chef Restaurant Style Chilli Chinese Gravy 260 g;138,57;47;https://www.jiomart.com/images/product/150x150/590087308/veeba-chef-restaurant-style-chilli-chinese-gravy-260-g-0-20201201.jpg
2314;Snacks & Branded Foods;Ready to Cook & Eat;Veeba Chef Restaurant Style Hot Garlic Gravy 250 g;138,57;41;https://www.jiomart.com/images/product/150x150/590087309/veeba-chef-restaurant-style-hot-garlic-gravy-250-g-0-20201201.jpg
2315;Snacks & Branded Foods;Ready to Cook & Eat;Veeba Chef Restaurant Style Kadhai Gravy 250 g;138,57;35;https://www.jiomart.com/images/product/150x150/590087310/veeba-chef-restaurant-style-kadhai-gravy-250-g-0-20201201.jpg
2316;Snacks & Branded Foods;Ready to Cook & Eat;Veeba Chef Restaurant Style Makhani Gravy 250 g;138,57;39;https://www.jiomart.com/images/product/150x150/590087312/veeba-chef-restaurant-style-makhani-gravy-250-g-0-20201201.jpg
2317;Snacks & Branded Foods;Ready to Cook & Eat;Veeba Chef Restaurant Style Sichuan Gravy 250 g;138,57;36;https://www.jiomart.com/images/product/150x150/590087313/veeba-chef-restaurant-style-sichuan-gravy-250-g-0-20201201.jpg
2318;Snacks & Branded Foods;Ready to Cook & Eat;Veeba Chef Restaurant Style Thai Red Curry 240 g;138,57;33;https://www.jiomart.com/images/product/150x150/590087315/veeba-chef-restaurant-style-thai-red-curry-240-g-0-20201201.jpg
2319;Snacks & Branded Foods;Ready to Cook & Eat;Gits Rose Falooda Mix 200 g;79,05;28;https://www.jiomart.com/images/product/150x150/590087324/gits-rose-falooda-mix-200-g-0-20201106.jpg
2320;Snacks & Branded Foods;Ready to Cook & Eat;RiteBite Max Protein Professional Choco Almond Meal Replacement Bar (No Added Sugar) 100 g;153;39;https://www.jiomart.com/images/product/150x150/590322045/ritebite-max-protein-professional-choco-almond-meal-replacement-bar-no-added-sugar-100-g-0-20210601.jpg
2321;Snacks & Branded Foods;Ready to Cook & Eat;RiteBite Max Protein Choco Slim Meal Replacement Bar (Zero Added Sugar) 67 g (Pack of 6);603;25;https://www.jiomart.com/images/product/150x150/590321568/ritebite-max-protein-choco-slim-meal-replacement-bar-zero-added-sugar-67-g-pack-of-6-0-20210531.jpg
2322;Snacks & Branded Foods;Ready to Cook & Eat;RiteBite Max Protein Choco Almond Workout Bar Sugar Free 50 g;55;32;https://www.jiomart.com/images/product/150x150/590320924/ritebite-max-protein-choco-almond-workout-bar-sugar-free-50-g-0-20210528.jpg
2323;Snacks & Branded Foods;Ready to Cook & Eat;RiteBite Max Protein Daily Choco Berry Bar (Zero Added Sugar) 50 g;56;44;https://www.jiomart.com/images/product/150x150/590320923/ritebite-max-protein-daily-choco-berry-bar-zero-added-sugar-50-g-0-20210528.jpg
2324;Snacks & Branded Foods;Ready to Cook & Eat;RiteBite Max Protein Cheese & Jalapeno Chips 60 g;36;35;https://www.jiomart.com/images/product/150x150/590320922/ritebite-max-protein-cheese-jalapeno-chips-60-g-0-20210528.jpg
2325;Snacks & Branded Foods;Ready to Cook & Eat;RiteBite Max Protein Spanish Tomato Chips 60 g;36;39;https://www.jiomart.com/images/product/150x150/590320920/ritebite-max-protein-spanish-tomato-chips-60-g-0-20210528.jpg
2326;Snacks & Branded Foods;Ready to Cook & Eat;RiteBite Max Protein Choco Berry Workout Nutrition Bar Sugar Free 50 g (Pack of 6);324;31;https://www.jiomart.com/images/product/150x150/590320918/ritebite-max-protein-choco-berry-workout-nutrition-bar-sugar-free-50-g-pack-of-6-0-20210601.jpg
2327;Snacks & Branded Foods;Ready to Cook & Eat;Veeba Caramel Fudge Topping 380 g;138,57;33;https://www.jiomart.com/images/product/150x150/590123126/veeba-caramel-topping-380-g-0-20201231.jpg
2328;Snacks & Branded Foods;Ready to Cook & Eat;American Garden Whole Green Olives 448 g;202,5;50;https://www.jiomart.com/images/product/150x150/590116909/american-garden-whole-green-olives-448-g-0-20210217.jpg
